AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1576248210
Flush time ,s: 600
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.491
Fish length - width - heigth, cm: 35;4.5;7.3;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.509
Salinity: 30.0
Temperature: 10

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-12-14 10:04:02;19.58388888888889;1576318711;135.94931252219675;66.7511124483986;-0.006266896742421309;91.21880221001685;0.9609186241335619;0.0;0.006780714509152637;870;88.49870422535213;88.444;85.288;91.371;6.082999999999998;9.390070390729239;64.17311608961303;19.58388888888889;1175.0333333333333;70502;0.8159953703703704;0.491;66.7511124483986;38.34139566448269;42.46367832559023;1.2132479521597208;-0.91064453125;14.477986518228734;
2019-12-14 10:29:02;20.000555555555554;1576320211;135.0373038421981;66.30331618651927;-0.0062248556013540434;93.07637939726662;0.9588551227833039;0.0;0.006957423222860274;870;90.37430985915495;90.371;87.253;93.448;6.194999999999993;9.390070390729239;64.17311608961303;20.000555555555554;1200.0333333333333;72002;0.8333564814814814;0.491;66.30331618651927;39.86073474985137;44.14636945016911;1.261324841433403;-0.9423828125;14.380861721283754;
2019-12-14 10:54:02;20.41722222222222;1576321711;132.91458510037802;65.2610612842856;-0.0061270039909163895;94.23403403627356;0.9586135704041545;0.0;0.00698192429759479;870;91.57150881316099;91.588;88.501;94.301;5.799999999999997;9.390070390729239;64.17311608961303;20.41722222222222;1225.0333333333333;73502;0.8507175925925926;0.491;65.2610612842856;40.328223699195576;44.66412056542415;1.2761177304406899;-0.9521484375;14.154801782061591;
2019-12-14 11:19:02;20.83388888888889;1576323211;143.6948008151763;70.55414720025156;-0.006623942868298633;94.78554773987528;0.9656790888117602;0.0;0.006358073726952317;870;91.91120799059931;92.064;88.616;94.999;6.382999999999996;9.390070390729239;64.17311608961303;20.83388888888889;1250.0333333333333;75002;0.8680787037037037;0.491;70.55414720025156;39.39324580050716;43.62861833491407;1.2465319524261165;-0.9326171875;15.30284596769853;
2019-12-14 11:44:02;21.250555555555554;1576324711;129.19767662870325;63.436059224693295;-0.005955664532401556;94.89518333725354;0.9530440376998345;0.0;0.007436892905623426;870;92.30799647473562;92.443;89.267;95.164;5.897000000000006;9.390070390729239;64.17311608961303;21.250555555555554;1275.0333333333333;76502;0.8854398148148148;0.491;63.436059224693295;37.406417765794274;41.428176095080154;1.1836621741451472;-0.89111328125;13.758967851429459;
2019-12-14 12:09:02;21.66722222222222;1576326212;153.8548419629448;75.54272740380588;-0.0070922933703390255;95.13209573875776;0.9668733216953068;0.0;0.006246476349909619;870;92.05057344300823;92.243;88.33;95.04;6.710000000000008;9.390070390729239;64.17311608961303;21.66722222222222;1300.0333333333333;78002;0.902800925925926;0.491;75.54272740380588;34.601484069729025;38.321669403549926;1.0949048401014265;-0.83251953125;16.384844368668926;
2019-12-14 12:34:02;22.08388888888889;1576327711;151.07806073370142;74.1793278202474;-0.006964291242802552;94.80381367366736;0.9709404299775851;0.0;0.005850469867513968;870;91.77899529964748;91.885;88.102;94.999;6.896999999999991;9.390070390729239;64.17311608961303;22.08388888888889;1325.0333333333333;79502;0.920162037037037;0.491;74.1793278202474;31.09531694964747;34.43853603913715;0.9839581725467756;-0.75927734375;16.08912973462477;
2019-12-14 12:59:02;22.500555555555554;1576329212;130.29696614160395;63.97581037552754;-0.006006338814893795;94.47270584447172;0.9521728536450169;0.0;0.007505564983295556;870;91.85979318448885;91.905;88.501;94.772;6.271000000000001;9.390070390729239;64.17311608961303;22.500555555555554;1350.0333333333333;81002;0.9375231481481482;0.491;63.97581037552754;27.472277592229858;30.425964895910603;0.869313282740303;-0.68359375;13.876037209502218;
2019-12-14 13:24:02;22.91722222222222;1576330712;128.62685775529621;63.15578715785044;-0.005929351321456242;94.73468695393926;0.9599928321223135;0.0;0.006864597205310027;870;92.15637367802584;92.144;89.094;94.896;5.802000000000007;9.390070390729239;64.17311608961303;22.91722222222222;1375.0333333333333;82502;0.9548842592592592;0.491;63.15578715785044;23.849238234812244;26.413393752684055;0.7546683929338301;-0.60791015625;13.698178224764828;
2019-12-14 13:49:02;23.33388888888889;1576332212;126.22324747137387;61.975614508444565;-0.0058185513683052924;94.85056478806506;0.9605738217880044;0.0;0.006806558167800497;870;92.31773505275497;92.403;89.171;95.184;6.012999999999991;9.390070390729239;64.17311608961303;23.33388888888889;1400.0333333333333;84002;0.9722453703703704;0.491;61.975614508444565;20.927432301410946;23.177449282340067;0.6622128366382877;-0.546875;13.442204607538761;
2019-12-14 14:14:02;23.750555555555554;1576333711;126.38793758077342;62.05647735215975;-0.005826143138288951;94.96977755398753;0.941758278036047;0.0;0.008282534589560792;870;92.43689776733255;92.523;89.075;95.06;5.984999999999999;9.390070390729239;64.17311608961303;23.750555555555554;1425.0333333333333;85502;0.9896064814814814;0.491;62.05647735215975;18.82373202936201;20.847569263692396;0.595644836105497;-0.5029296875;13.459743358852293;
2019-12-14 14:39:02;24.16722222222222;1576335212;130.3672414787577;64.01031556607003;-0.006009578318450752;94.90595501436646;0.9436623305859742;0.0;0.00814602227672455;870;92.29107520564041;92.463;89.171;94.937;5.765999999999991;9.390070390729239;64.17311608961303;24.16722222222222;1450.0333333333333;87002;1.0069675925925925;0.491;64.01031556607003;17.771881893337543;19.682629254368564;0.5623608358391018;-0.48095703125;13.883521214864215;
