AQUARESP 3 - Swim version  - Data file 
--------------------------------------------------------------------------------------------------------------------------------
Experiment start, UNIX time: 1574157153
Flush time ,s: 300
Wait time, s: 30
Measurement time, s: 870
Mass of fish, kg: 0.526
Fish length - width - heigth, cm: 36.5;4.6;7.5;
Volume respirometer, L: 32
Real volume (vresp - vfish) (neutrally bouyant), L: 31.474
Salinity: 0.5
Temperature: 12

 Timestamp is beginning of measurement period 
-.-.-.-.-.-.-.-.------------------------------------------------------
Clock TIME;TIME HOURS;TIME UNIX;MO2 mg/h/kg;MO2 mg/h;SLOPE;Intercept;R^2;P;Std Err; Measurement duration seconds;avg po2;median po2; minimum po2; max po2;delta po2;oxygen solubility;ratio vreal fish;total experiment duration hours;minutes;seconds;days;Animal mass;Average swimspeed not corrrected for solidblocking cm/s;Average swimspeed cm/s;Average swimspeed BL/s;Average voltage;Vh2o L/kg/h;
2019-11-21 01:18:10;39.66888888888889;1574299960;135.45491129470886;71.24928334101686;-0.005820718291341522;90.3287530391878;0.9570171790048023;0.0;0.007111119792285359;870;87.7958251173709;87.89150000000001;84.831;90.384;5.552999999999997;10.803126912819913;59.83650190114068;39.66888888888889;2380.133333333333;142808;1.6528703703703704;0.526;71.24928334101686;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.538491159811008;
2019-11-21 01:38:10;40.00194444444445;1574301160;134.62306039564584;70.81172976810971;-0.005784972302528239;90.25546172076429;0.9584993013054921;0.0;0.006991556298512822;870;87.74576263219741;87.882;84.996;90.619;5.623000000000005;10.803126912819913;59.83650190114068;40.00194444444445;2400.116666666667;144007;1.6667476851851852;0.526;70.81172976810971;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.461490222417975;
2019-11-21 01:58:10;40.335277777777776;1574302360;139.59654398698706;73.42778213715519;-0.005998690997812915;90.28679683600218;0.963263745031438;0.0;0.006581873243040709;870;87.67906;87.73949999999999;84.558;90.267;5.708999999999989;10.803126912819913;59.83650190114068;40.335277777777776;2420.116666666667;145207;1.680636574074074;0.526;73.42778213715519;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.921864670619566;
2019-11-21 02:18:10;40.66888888888889;1574303560;140.75452463693244;74.03687995902646;-0.0060484513135204195;90.23318130431454;0.9643039026494492;0.0;0.006476577826400513;871;87.60187807737398;87.768;84.503;90.092;5.588999999999999;10.803126912819913;59.83650190114068;40.66888888888889;2440.133333333333;146408;1.694537037037037;0.526;74.03687995902646;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;13.02905406673517;
2019-11-21 02:38:10;41.00194444444445;1574304760;132.32584982063688;69.603397005655;-0.005686257420319754;90.03762856676373;0.9570827742025396;0.0;0.00710987516414857;870;87.5722784958872;87.655;84.576;90.15;5.574000000000012;10.803126912819913;59.83650190114068;41.00194444444445;2460.116666666667;147607;1.7084143518518518;0.526;69.603397005655;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.248847105888178;
2019-11-21 02:58:10;41.335277777777776;1574305960;134.74043872096593;70.87347076722808;-0.005790016240460552;89.97609548785134;0.9502037835621958;0.0;0.007654004445025853;870;87.45467253521126;87.5505;84.412;90.072;5.659999999999997;10.803126912819913;59.83650190114068;41.335277777777776;2480.116666666667;148807;1.7223032407407408;0.526;70.87347076722808;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.472355440078319;
2019-11-21 03:18:11;41.66888888888889;1574307160;141.29537445728988;74.32136696453448;-0.006071692511732671;90.02121479528445;0.9587651178917056;0.0;0.006973237427626087;870;87.38239294117648;87.56;84.086;90.014;5.927999999999997;10.803126912819913;59.83650190114068;41.66888888888889;2500.133333333333;150008;1.7362037037037037;0.526;74.32136696453448;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;13.079118258771608;
2019-11-21 03:38:11;42.00222222222222;1574308360;135.47992250201094;71.26243923605776;-0.005821793063680452;89.73141792572348;0.9618054326737189;0.0;0.006707287962322656;870;87.19806227967098;87.277;84.249;89.761;5.5120000000000005;10.803126912819913;59.83650190114068;42.00222222222222;2520.133333333333;151208;1.7500925925925925;0.526;71.26243923605776;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.540806342026668;
2019-11-21 03:58:11;42.33555555555556;1574309560;136.6739240534393;71.89048405210907;-0.005873101256228513;89.65705376321306;0.9637863648089822;0.0;0.006527195162955916;870;87.10459154929576;87.1175;83.96;89.897;5.937000000000012;10.803126912819913;59.83650190114068;42.33555555555556;2540.133333333333;152408;1.7639814814814814;0.526;71.89048405210907;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.651330041420724;
2019-11-21 04:18:11;42.66888888888889;1574310760;140.78849104709784;74.05474629077347;-0.006049910905520819;89.68087778292825;0.9571876982017341;0.0;0.007097000343829272;870;87.05245422535211;87.2115;83.725;89.626;5.9010000000000105;10.803126912819913;59.83650190114068;42.66888888888889;2560.133333333333;153608;1.7778703703703704;0.526;74.05474629077347;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;13.03219819439742;
2019-11-21 04:38:11;43.00222222222222;1574311961;136.65834778027394;71.8822909324241;-0.005872431918385698;89.468328470752;0.9555219802271134;0.0;0.0072508269498942485;870;86.91175000000001;86.9115;83.42;89.509;6.088999999999999;10.803126912819913;59.83650190114068;43.00222222222222;2580.133333333333;154808;1.7917592592592593;0.526;71.8822909324241;9.707697517149956;10.850136791176004;0.2972640216760549;-0.3125;12.64988821135698;
